timestamps,TP9,AF7,AF8,TP10,Right AUX
1739045366.688,-416.992,194.336,-305.176,210.938,0.000
1739045366.692,-384.277,-82.031,-474.121,244.629,0.000
1739045366.696,-372.070,-306.641,-632.324,168.457,0.000
1739045366.700,-379.395,-717.285,-703.125,52.734,0.000
1739045366.704,-392.578,-751.465,-665.527,-112.305,0.000
1739045366.708,-394.043,-367.676,-617.676,-371.094,0.000
1739045366.712,-448.242,-557.617,-684.570,-541.992,0.000
1739045366.716,-496.094,-894.531,-679.688,-576.172,0.000
1739045366.720,-480.469,-845.703,-643.555,-622.070,0.000
1739045366.724,-507.812,-726.074,-595.215,-640.625,0.000
1739045366.728,-605.469,-875.488,-608.887,-585.938,0.000
1739045366.731,-683.105,-1000.000,-647.461,-721.680,0.000
1739045366.735,-675.781,-996.094,-612.305,-753.906,0.000
1739045366.739,-639.648,-998.047,-537.109,-700.195,0.000
1739045366.743,-566.406,-1000.000,-614.746,-635.254,0.000
1739045366.747,-495.117,-1000.000,-654.297,-570.312,0.000
1739045366.751,-424.805,-999.512,-405.273,-543.945,0.000
1739045366.755,-315.430,-1000.000,-367.188,-489.746,0.000
1739045366.759,-248.535,-1000.000,-425.293,-366.699,0.000
1739045366.763,-236.816,-1000.000,-415.039,-312.012,0.000
1739045366.767,-166.992,-1000.000,-372.070,-261.230,0.000
1739045366.771,-85.449,-1000.000,-434.082,-149.414,0.000
1739045366.774,-106.445,-1000.000,-561.035,-108.887,0.000
1739045366.778,-137.207,-1000.000,-608.887,-91.797,0.000
1739045366.782,-165.527,-1000.000,-652.344,0.977,0.000
1739045366.786,-229.980,-1000.000,-649.414,66.406,0.000
1739045366.790,-251.953,-1000.000,-749.023,-4.883,0.000
1739045366.794,-262.207,-1000.000,-741.699,-7.812,0.000
1739045366.798,-332.031,-1000.000,-603.027,29.785,0.000
1739045366.801,-362.793,-1000.000,-688.965,50.781,0.000
1739045366.805,-354.492,-1000.000,-730.469,44.434,0.000
1739045366.810,-333.984,-1000.000,-701.660,50.293,0.000
1739045366.813,-317.383,-1000.000,-704.590,89.844,0.000
1739045366.817,-318.848,-1000.000,-795.410,104.492,0.000
1739045366.821,-311.035,-1000.000,-849.121,157.227,0.000
1739045366.825,-279.297,-1000.000,-822.754,185.059,0.000
1739045366.829,-262.207,-1000.000,-911.133,208.496,0.000
1739045366.833,-347.656,-1000.000,-962.402,270.020,0.000
1739045366.837,-348.633,-1000.000,-972.656,226.562,0.000
1739045366.841,-326.172,-1000.000,-954.102,82.520,0.000
1739045366.844,-372.070,-1000.000,-969.727,63.965,0.000
1739045366.848,-357.910,-1000.000,-983.887,157.715,0.000
1739045366.852,-380.371,-1000.000,-992.188,-1.953,0.000
1739045366.856,-414.551,-1000.000,-984.863,-123.047,0.000
1739045366.860,-402.832,-1000.000,-990.723,-146.973,0.000
1739045366.864,-410.645,-1000.000,-993.652,-142.578,0.000
1739045366.868,-426.270,-1000.000,-982.422,-91.797,0.000
1739045366.872,-435.059,-1000.000,-987.305,-205.078,0.000
1739045366.876,-461.426,-1000.000,-993.652,-301.758,0.000
1739045366.880,-481.445,-1000.000,-995.117,-306.152,0.000
1739045366.883,-497.070,-1000.000,-990.723,-316.406,0.000
1739045366.887,-459.961,-1000.000,-976.562,-346.191,0.000
1739045366.891,-500.977,-1000.000,-980.469,-362.305,0.000
1739045366.895,-542.480,-1000.000,-990.234,-372.559,0.000
1739045366.899,-474.121,-1000.000,-981.445,-361.816,0.000
1739045366.903,-430.176,-1000.000,-969.238,-343.750,0.000
1739045366.907,-391.113,-1000.000,-985.840,-220.215,0.000
1739045366.911,-346.680,-1000.000,-995.117,-212.402,0.000
1739045366.915,-304.199,-1000.000,-979.492,-352.539,0.000
1739045366.919,-301.758,-1000.000,-985.840,-317.871,0.000
1739045366.923,-297.363,-1000.000,-999.023,-253.906,0.000
1739045366.926,-232.910,-1000.000,-995.117,-228.516,0.000
1739045366.930,-214.844,-1000.000,-983.398,-232.910,0.000
1739045366.934,-250.488,-1000.000,-985.840,-166.504,0.000
1739045366.938,-183.594,-1000.000,-990.234,-94.727,0.000
1739045366.942,-166.016,-1000.000,-996.582,-182.129,0.000
1739045366.946,-169.434,-1000.000,-1000.000,-231.934,0.000
1739045366.950,-90.332,-1000.000,-1000.000,-164.551,0.000
1739045366.954,-23.926,-1000.000,-1000.000,-110.352,0.000
1739045366.958,9.277,-1000.000,-1000.000,-91.309,0.000
1739045366.962,58.594,-1000.000,-1000.000,-54.199,0.000
1739045366.966,55.176,-1000.000,-1000.000,-79.102,0.000
1739045366.969,75.684,-1000.000,-1000.000,-161.133,0.000
1739045366.973,101.562,-1000.000,-1000.000,-160.645,0.000
1739045366.977,152.344,-1000.000,-1000.000,-132.812,0.000
1739045366.981,182.129,-1000.000,-1000.000,-82.031,0.000
1739045366.985,160.645,-1000.000,-1000.000,-50.781,0.000
1739045366.989,189.941,-1000.000,-1000.000,-119.141,0.000
1739045366.993,181.641,-1000.000,-1000.000,-150.879,0.000
1739045366.997,171.875,-1000.000,-1000.000,-89.355,0.000
1739045367.001,134.766,-1000.000,-1000.000,-205.078,0.000
1739045367.005,67.871,-1000.000,-1000.000,-254.395,0.000
1739045367.009,93.750,-1000.000,-1000.000,-201.660,0.000
1739045367.012,116.699,-1000.000,-1000.000,-168.945,0.000
1739045367.016,128.906,-1000.000,-1000.000,-124.023,0.000
1739045367.020,106.934,-1000.000,-1000.000,-173.340,0.000
1739045367.024,109.375,-1000.000,-1000.000,-210.449,0.000
1739045367.028,166.504,-1000.000,-1000.000,-137.695,0.000
1739045367.032,157.715,-1000.000,-1000.000,-123.047,0.000
1739045367.036,97.656,-1000.000,-1000.000,-178.711,0.000
1739045367.040,147.461,-1000.000,-1000.000,-111.328,0.000
1739045367.044,175.293,-1000.000,-1000.000,-82.031,0.000
1739045367.048,124.023,-1000.000,-1000.000,-167.969,0.000
1739045367.052,156.738,-1000.000,-1000.000,-197.754,0.000
1739045367.055,169.434,-1000.000,-1000.000,-142.090,0.000
1739045367.059,207.031,-1000.000,-1000.000,-57.129,0.000
1739045367.063,255.859,-1000.000,-1000.000,-14.160,0.000
1739045367.067,222.168,-1000.000,-1000.000,-81.055,0.000
1739045367.071,230.957,-1000.000,-1000.000,-115.234,0.000
1739045367.075,259.277,-1000.000,-1000.000,-51.270,0.000
1739045367.079,276.855,-1000.000,-999.512,44.434,0.000
1739045367.083,298.340,-1000.000,-995.605,-48.828,0.000
1739045367.086,299.805,-1000.000,-998.047,-94.727,0.000
1739045367.091,337.891,-1000.000,-999.023,-3.906,0.000
1739045367.095,384.766,-1000.000,-994.141,-3.418,0.000
1739045367.098,397.949,-1000.000,-992.676,-6.836,0.000
1739045367.102,423.828,-1000.000,-997.070,110.840,0.000
1739045367.106,421.875,-1000.000,-1000.000,152.344,0.000
1739045367.110,406.738,-1000.000,-1000.000,69.336,0.000
1739045367.114,417.969,-1000.000,-996.094,13.184,0.000
1739045367.118,460.449,-1000.000,-995.605,62.988,0.000
1739045367.122,563.477,-1000.000,-995.605,100.098,0.000
1739045367.126,553.711,-1000.000,-978.516,83.984,0.000
1739045367.129,487.305,-1000.000,-975.098,133.301,0.000
1739045367.133,521.973,-1000.000,-973.145,188.965,0.000
1739045367.138,600.098,-1000.000,-979.492,128.906,0.000
1739045367.142,586.426,-1000.000,-972.656,91.309,0.000
1739045367.145,506.836,-1000.000,-967.285,144.043,0.000
1739045367.149,524.902,-1000.000,-966.309,185.547,0.000
1739045367.153,551.758,-1000.000,-954.590,220.215,0.000
1739045367.157,544.434,-1000.000,-959.473,152.832,0.000
1739045367.161,550.781,-1000.000,-959.473,108.398,0.000
1739045367.165,558.105,-1000.000,-955.566,194.824,0.000
1739045367.169,517.578,-1000.000,-918.457,234.375,0.000
1739045367.173,476.562,-1000.000,-891.602,238.770,0.000
1739045367.176,495.117,-1000.000,-910.156,308.105,0.000
1739045367.180,500.000,-1000.000,-899.902,325.684,0.000
1739045367.185,464.355,-1000.000,-848.145,251.953,0.000
1739045367.188,452.637,-1000.000,-809.570,242.188,0.000
1739045367.192,487.793,-1000.000,-870.117,311.523,0.000
1739045367.196,468.750,-1000.000,-906.250,293.945,0.000
1739045367.200,465.820,-1000.000,-847.168,214.844,0.000
1739045367.204,471.191,-997.070,-816.895,236.816,0.000
1739045367.208,557.129,-1000.000,-856.934,275.879,0.000
1739045367.212,627.930,-966.797,-839.355,340.820,0.000
1739045367.216,586.426,-884.277,-699.707,357.422,0.000
1739045367.219,615.234,-799.316,-676.270,286.133,0.000
1739045367.223,657.715,-908.203,-798.340,307.617,0.000
1739045367.227,682.617,-937.500,-831.543,435.547,0.000
1739045367.231,698.242,-720.215,-684.570,385.742,0.000
1739045367.235,713.867,-660.156,-723.633,343.262,0.000
1739045367.239,756.836,-805.664,-752.441,388.672,0.000
1739045367.243,776.367,-621.582,-657.715,384.277,0.000
1739045367.247,721.191,-361.328,-664.551,385.742,0.000
1739045367.251,672.363,-454.590,-714.844,405.762,0.000
1739045367.255,708.496,-749.512,-787.109,428.711,0.000
1739045367.258,729.492,-784.668,-794.434,392.578,0.000
1739045367.262,697.754,-220.703,-582.520,341.309,0.000
1739045367.266,707.520,67.871,-515.625,308.105,0.000
1739045367.270,732.910,6.348,-547.363,282.715,0.000
1739045367.274,724.609,109.375,-505.371,373.047,0.000
1739045367.278,811.035,372.559,-409.180,337.402,0.000
1739045367.282,875.977,353.516,-434.570,224.121,0.000
1739045367.286,781.250,251.953,-465.332,228.027,0.000
1739045367.290,829.102,459.961,-342.773,210.449,0.000
1739045367.294,889.648,614.258,-303.711,246.582,0.000
1739045367.298,933.105,279.785,-465.332,274.902,0.000
1739045367.301,955.566,-12.207,-478.027,219.238,0.000
1739045367.305,945.801,422.852,-267.578,288.574,0.000
1739045367.309,969.238,699.219,-246.582,294.434,0.000
1739045367.313,973.633,242.676,-418.457,203.613,0.000
1739045367.317,942.383,-55.664,-525.879,218.262,0.000
1739045367.321,857.910,316.406,-346.191,200.684,0.000
1739045367.325,854.004,531.738,-263.184,174.805,0.000
1739045367.329,846.680,419.922,-272.461,193.848,0.000
1739045367.333,711.914,423.828,-222.656,211.426,0.000
1739045367.337,604.492,606.934,-190.918,194.824,0.000
1739045367.341,584.961,535.645,-226.074,87.402,0.000
1739045367.344,618.652,162.109,-316.895,16.602,0.000
1739045367.348,499.023,25.879,-313.965,16.602,0.000
1739045367.352,448.242,231.445,-214.355,15.137,0.000
1739045367.356,483.398,450.195,-191.406,30.273,0.000
1739045367.360,295.898,112.305,-284.668,-5.371,0.000
1739045367.364,244.141,126.953,-206.055,-47.363,0.000
1739045367.368,270.508,634.277,-108.398,-73.730,0.000
1739045367.372,205.566,516.602,-173.828,-103.027,0.000
1739045367.376,190.430,438.477,-180.176,-104.492,0.000
1739045367.380,234.863,504.883,-151.855,-88.379,0.000
1739045367.384,239.746,629.883,-116.699,-80.078,0.000
1739045367.387,223.633,625.000,-144.043,-96.191,0.000
1739045367.391,272.949,349.609,-297.363,-106.445,0.000
1739045367.395,293.945,523.926,-126.465,-128.418,0.000
1739045367.399,237.305,934.082,62.012,-130.371,0.000
1739045367.403,248.535,632.812,-149.902,-86.426,0.000
1739045367.407,263.672,182.617,-274.902,-47.852,0.000
1739045367.411,250.977,751.953,12.207,-64.941,0.000
1739045367.415,252.930,999.512,17.578,-58.594,0.000
1739045367.419,262.207,724.121,-105.469,0.488,0.000
1739045367.423,253.418,752.441,-73.730,-7.812,0.000
1739045367.427,262.207,972.168,-18.555,31.250,0.000
1739045367.431,244.141,966.797,-20.996,57.129,0.000
1739045367.435,206.055,835.449,-122.070,72.266,0.000
1739045367.438,226.562,679.688,-242.676,123.535,0.000
1739045367.442,293.945,679.688,-245.117,73.730,0.000
1739045367.446,345.703,798.340,-241.211,50.293,0.000
1739045367.450,308.594,339.844,-375.488,100.098,0.000
1739045367.454,250.977,329.102,-339.844,102.539,0.000
1739045367.458,194.824,999.512,-165.527,66.895,0.000
1739045367.462,155.273,867.676,-287.109,92.285,0.000
1739045367.466,159.180,634.766,-349.609,142.090,0.000
1739045367.470,143.555,733.887,-273.926,125.000,0.000
1739045367.474,142.578,822.266,-261.230,99.121,0.000
1739045367.478,164.062,564.453,-360.840,142.090,0.000
1739045367.482,152.832,360.352,-423.828,156.250,0.000
1739045367.485,111.328,326.172,-397.461,116.699,0.000
1739045367.489,99.121,242.676,-369.629,129.883,0.000
1739045367.493,108.398,9.277,-471.191,121.582,0.000
1739045367.497,97.168,-19.043,-447.754,88.867,0.000
1739045367.501,87.402,206.543,-264.648,112.793,0.000
1739045367.505,83.008,280.273,-239.258,94.727,0.000
1739045367.509,44.434,16.602,-283.691,63.965,0.000
1739045367.513,-12.695,-107.910,-273.926,57.129,0.000
1739045367.517,-31.250,222.656,-196.777,51.758,0.000
1739045367.521,-6.348,332.520,-187.988,83.496,0.000
1739045367.525,22.461,-250.977,-370.117,136.230,0.000
1739045367.528,-11.230,-530.762,-408.203,154.297,0.000
1739045367.532,-52.734,-128.906,-288.086,122.559,0.000
1739045367.536,-54.199,-192.383,-329.102,122.559,0.000
1739045367.540,-56.152,-663.574,-487.793,141.113,0.000
1739045367.544,-81.055,-750.488,-459.961,114.746,0.000
1739045367.548,-93.750,-58.105,-223.145,82.031,0.000
1739045367.552,-89.844,-100.098,-295.898,118.652,0.000
1739045367.556,-41.504,-370.605,-355.469,153.809,0.000
1739045367.560,-48.828,-408.203,-381.348,139.648,0.000
1739045367.564,-155.762,-449.219,-393.555,112.793,0.000
1739045367.568,-166.992,-583.984,-458.008,112.793,0.000
1739045367.571,-159.668,-734.375,-511.230,82.031,0.000
1739045367.575,-169.434,-639.648,-463.379,100.586,0.000
1739045367.579,-183.594,-854.492,-547.852,176.758,0.000
1739045367.583,-226.074,-1000.000,-694.336,213.867,0.000
1739045367.587,-218.262,-961.426,-720.703,220.215,0.000
1739045367.591,-201.660,-926.758,-560.547,181.641,0.000
1739045367.595,-244.629,-971.191,-564.941,139.648,0.000
1739045367.599,-279.785,-1000.000,-744.141,131.348,0.000
1739045367.602,-309.082,-998.047,-773.926,135.742,0.000
1739045367.607,-352.051,-998.047,-553.711,105.957,0.000
1739045367.611,-384.766,-1000.000,-571.777,104.980,0.000
1739045367.615,-379.395,-1000.000,-640.625,93.262,0.000
1739045367.618,-368.164,-1000.000,-589.844,23.438,0.000
1739045367.622,-411.621,-1000.000,-593.262,48.340,0.000
1739045367.626,-493.652,-1000.000,-600.586,73.242,0.000
1739045367.630,-499.023,-1000.000,-721.680,-12.207,0.000
1739045367.634,-479.980,-1000.000,-689.453,48.340,0.000
1739045367.638,-487.793,-1000.000,-437.988,40.527,0.000
1739045367.642,-493.652,-1000.000,-492.188,-9.766,0.000
1739045367.646,-516.602,-1000.000,-534.180,37.598,0.000
1739045367.649,-517.578,-1000.000,-438.477,28.320,0.000
1739045367.654,-530.762,-1000.000,-393.555,27.344,0.000
1739045367.657,-550.293,-1000.000,-477.051,17.578,0.000
1739045367.661,-541.992,-1000.000,-533.203,27.832,0.000
1739045367.665,-542.480,-1000.000,-434.570,19.043,0.000
1739045367.669,-573.242,-1000.000,-424.316,9.277,0.000
1739045367.673,-562.012,-1000.000,-624.023,43.945,0.000
1739045367.677,-517.578,-1000.000,-627.441,65.918,0.000
1739045367.681,-482.910,-1000.000,-468.750,148.926,0.000
1739045367.685,-518.555,-1000.000,-437.500,108.887,0.000
1739045367.688,-516.602,-1000.000,-544.434,38.086,0.000
1739045367.692,-476.562,-1000.000,-673.340,72.266,0.000
1739045367.696,-493.164,-1000.000,-473.145,96.191,0.000
1739045367.700,-486.816,-1000.000,-428.711,116.211,0.000
1739045367.704,-472.168,-1000.000,-481.445,107.910,0.000
1739045367.708,-428.711,-1000.000,-441.406,115.723,0.000
1739045367.712,-410.156,-999.512,-387.695,109.863,0.000
1739045367.716,-377.930,-1000.000,-444.336,177.734,0.000
1739045367.720,-348.633,-1000.000,-524.902,235.840,0.000
1739045367.724,-361.816,-1000.000,-520.996,146.484,0.000
1739045367.728,-323.242,-998.047,-510.254,116.699,0.000
1739045367.731,-291.016,-999.512,-480.469,94.727,0.000
1739045367.735,-270.996,-988.770,-506.348,99.609,0.000
1739045367.739,-253.418,-984.375,-484.863,145.508,0.000
1739045367.743,-221.680,-979.492,-458.984,169.434,0.000
1739045367.747,-190.918,-967.285,-470.215,194.824,0.000
1739045367.751,-166.504,-979.492,-500.000,216.309,0.000
1739045367.755,-182.617,-902.832,-425.781,277.832,0.000
1739045367.759,-209.473,-872.559,-386.719,272.461,0.000
1739045367.763,-174.805,-946.289,-479.492,162.598,0.000
1739045367.767,-130.859,-1000.000,-592.773,143.555,0.000
1739045367.771,-135.742,-992.188,-502.441,157.715,0.000
1739045367.774,-150.879,-934.570,-368.652,156.738,0.000
1739045367.778,-94.727,-955.566,-535.156,201.660,0.000
1739045367.782,-34.668,-994.141,-632.812,231.934,0.000
1739045367.786,-47.363,-920.898,-396.484,198.242,0.000
1739045367.790,-47.852,-892.578,-418.457,176.758,0.000
1739045367.794,1.953,-954.590,-492.676,194.824,0.000
1739045367.798,-6.348,-960.449,-461.426,186.523,0.000
1739045367.802,31.250,-960.449,-490.234,186.035,0.000
1739045367.806,96.191,-997.070,-519.043,181.152,0.000
1739045367.810,83.008,-997.559,-537.109,157.715,0.000
1739045367.814,90.332,-1000.000,-571.777,173.828,0.000
1739045367.818,107.910,-1000.000,-541.504,187.012,0.000
1739045367.822,130.371,-998.535,-523.926,152.344,0.000
1739045367.825,165.527,-1000.000,-647.949,142.578,0.000
1739045367.829,181.152,-981.934,-595.703,147.461,0.000
1739045367.833,205.078,-944.824,-428.223,122.559,0.000
1739045367.837,250.488,-980.957,-521.484,123.047,0.000
1739045367.841,264.160,-990.723,-543.457,126.465,0.000
1739045367.845,208.008,-944.336,-462.402,77.148,0.000
1739045367.849,187.012,-945.801,-444.824,95.703,0.000
1739045367.853,194.336,-984.863,-547.363,129.395,0.000
1739045367.857,184.082,-997.070,-617.676,80.078,0.000
1739045367.861,236.816,-997.559,-599.121,82.520,0.000
1739045367.864,247.559,-1000.000,-593.750,104.492,0.000
1739045367.868,191.406,-1000.000,-708.984,152.344,0.000
1739045367.872,212.891,-996.582,-705.078,140.137,0.000
1739045367.876,247.070,-996.094,-535.156,53.711,0.000
1739045367.880,284.668,-996.094,-520.996,27.832,0.000
1739045367.884,283.203,-994.141,-662.598,113.770,0.000
1739045367.888,260.254,-995.117,-712.891,127.441,0.000
1739045367.892,251.465,-980.469,-506.348,57.617,0.000
1739045367.896,289.551,-990.234,-537.598,124.512,0.000
1739045367.900,297.363,-992.676,-595.703,127.930,0.000
1739045367.904,309.082,-979.492,-554.199,122.070,0.000
1739045367.908,323.242,-999.023,-588.379,136.230,0.000
1739045367.912,288.574,-994.629,-562.012,58.594,0.000
1739045367.915,293.945,-1000.000,-642.578,41.504,0.000
1739045367.919,291.992,-919.434,-564.941,43.945,0.000
1739045367.923,293.945,-847.656,-384.766,26.367,0.000
1739045367.927,303.711,-908.203,-425.293,54.688,0.000
1739045367.931,312.500,-811.523,-375.000,76.172,0.000
1739045367.935,301.758,-672.852,-305.664,45.898,0.000
1739045367.939,273.438,-574.219,-274.414,8.789,0.000
1739045367.943,302.734,-715.332,-357.910,60.059,0.000
1739045367.947,280.273,-826.660,-379.395,88.867,0.000
1739045367.951,227.539,-567.871,-255.859,20.996,0.000
1739045367.955,246.582,-639.648,-301.758,53.223,0.000
1739045367.958,278.320,-920.898,-455.566,88.379,0.000
1739045367.962,288.574,-865.234,-438.477,48.828,0.000
1739045367.966,267.090,-559.082,-235.840,33.691,0.000
1739045367.970,224.609,-436.035,-220.703,4.395,0.000
1739045367.974,229.980,-722.168,-346.680,-50.293,0.000
1739045367.978,266.113,-773.926,-340.820,-38.086,0.000
1739045367.982,227.051,-559.570,-256.836,23.926,0.000
1739045367.986,256.836,-655.273,-291.504,22.461,0.000
1739045367.990,270.996,-882.812,-420.898,11.719,0.000
1739045367.994,217.773,-824.707,-383.789,19.043,0.000
1739045367.998,208.496,-477.051,-212.891,5.859,0.000
1739045368.001,202.148,-629.395,-305.176,23.926,0.000
1739045368.005,180.664,-901.855,-450.195,48.340,0.000
1739045368.009,193.848,-890.625,-417.969,88.379,0.000
1739045368.013,164.062,-434.570,-171.875,12.695,0.000
1739045368.017,104.004,-319.824,-222.168,-45.410,0.000
1739045368.021,116.211,-525.391,-275.879,-4.883,0.000
1739045368.025,104.004,-417.480,-207.520,-2.441,0.000
1739045368.029,75.195,-253.906,-182.617,4.395,0.000
1739045368.033,116.211,-424.805,-278.320,50.781,0.000
1739045368.037,101.074,-595.703,-319.336,35.156,0.000
1739045368.040,22.949,-429.199,-234.863,1.953,0.000
1739045368.044,17.578,-517.090,-276.855,17.090,0.000
1739045368.048,48.828,-820.801,-406.738,56.152,0.000
1739045368.052,56.152,-848.633,-412.109,15.137,0.000
1739045368.056,-5.859,-515.625,-240.234,-33.691,0.000
1739045368.060,-39.062,-342.773,-235.840,-39.062,0.000
